"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/05/2000","250270015","1","0.026","ppm","22","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/06/2000","250270015","1","0.03","ppm","25","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/07/2000","250270015","1","0.045","ppm","38","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/08/2000","250270015","1","0.059","ppm","50","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/09/2000","250270015","1","0.041","ppm","35","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/10/2000","250270015","1","0.044","ppm","37","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/11/2000","250270015","1","0.044","ppm","37","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/12/2000","250270015","1","0.048","ppm","41","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/13/2000","250270015","1","0.038","ppm","32","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/14/2000","250270015","1","0.041","ppm","35","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/15/2000","250270015","1","0.04","ppm","34","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/16/2000","250270015","1","0.026","ppm","22","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/17/2000","250270015","1","0.038","ppm","32","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/18/2000","250270015","1","0.05","ppm","42","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/19/2000","250270015","1","0.042","ppm","36","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/20/2000","250270015","1","0.048","ppm","41","18","75.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/21/2000","250270015","1","0.043","ppm","36","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/22/2000","250270015","1","0.027","ppm","23","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/23/2000","250270015","1","0.034","ppm","29","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/24/2000","250270015","1","0.032","ppm","27","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/25/2000","250270015","1","0.024","ppm","20","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/26/2000","250270015","1","0.014","ppm","12","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/27/2000","250270015","1","0.035","ppm","30","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/28/2000","250270015","1","0.023","ppm","19","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/29/2000","250270015","1","0.026","ppm","22","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"09/30/2000","250270015","1","0.038","ppm","32","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/01/2000","250270015","1","0.049","ppm","42","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/02/2000","250270015","1","0.03","ppm","25","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/03/2000","250270015","1","0.051","ppm","43","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/04/2000","250270015","1","0.031","ppm","26","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/05/2000","250270015","1","0.025","ppm","21","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/06/2000","250270015","1","0.024","ppm","20","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/07/2000","250270015","1","0.034","ppm","29","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/08/2000","250270015","1","0.026","ppm","22","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/09/2000","250270015","1","0.02","ppm","17","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/10/2000","250270015","1","0.025","ppm","21","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/11/2000","250270015","1","0.039","ppm","33","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/12/2000","250270015","1","0.041","ppm","35","21","88.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/13/2000","250270015","1","0.057","ppm","48","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/14/2000","250270015","1","0.061","ppm","54","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/15/2000","250270015","1","0.052","ppm","44","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/16/2000","250270015","1","0.022","ppm","19","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/17/2000","250270015","1","0.017","ppm","14","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/18/2000","250270015","1","0.021","ppm","18","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/19/2000","250270015","1","0.029","ppm","25","22","92.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/20/2000","250270015","1","0.007","ppm","6","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/21/2000","250270015","1","0.051","ppm","43","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/22/2000","250270015","1","0.032","ppm","27","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/24/2000","250270015","1","0.036","ppm","31","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/25/2000","250270015","1","0.043","ppm","36","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/26/2000","250270015","1","0.046","ppm","39","18","75.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/27/2000","250270015","1","0.053","ppm","45","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/28/2000","250270015","1","0.034","ppm","29","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/29/2000","250270015","1","0.034","ppm","29","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/30/2000","250270015","1","0.033","ppm","28","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"10/31/2000","250270015","1","0.028","ppm","24","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/01/2000","250270015","1","0.036","ppm","31","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/02/2000","250270015","1","0.037","ppm","31","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/03/2000","250270015","1","0.041","ppm","35","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/04/2000","250270015","1","0.042","ppm","36","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/05/2000","250270015","1","0.027","ppm","23","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/06/2000","250270015","1","0.019","ppm","16","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/07/2000","250270015","1","0.027","ppm","23","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/08/2000","250270015","1","0.024","ppm","20","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/09/2000","250270015","1","0.019","ppm","16","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/10/2000","250270015","1","0.021","ppm","18","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/11/2000","250270015","1","0.021","ppm","18","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/12/2000","250270015","1","0.018","ppm","15","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/13/2000","250270015","1","0.01","ppm","8","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/14/2000","250270015","1","0.024","ppm","20","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/15/2000","250270015","1","0.023","ppm","19","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/16/2000","250270015","1","0.027","ppm","23","19","79.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/17/2000","250270015","1","0.028","ppm","24","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/18/2000","250270015","1","0.027","ppm","23","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/19/2000","250270015","1","0.026","ppm","22","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/20/2000","250270015","1","0.02","ppm","17","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/21/2000","250270015","1","0.028","ppm","24","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/22/2000","250270015","1","0.032","ppm","27","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/23/2000","250270015","1","0.034","ppm","29","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/24/2000","250270015","1","0.033","ppm","28","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/25/2000","250270015","1","0.029","ppm","25","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/26/2000","250270015","1","0.029","ppm","25","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/27/2000","250270015","1","0.025","ppm","21","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/28/2000","250270015","1","0.027","ppm","23","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/29/2000","250270015","1","0.016","ppm","14","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
"11/30/2000","250270015","1","0.021","ppm","18","24","100.0000","44201","Ozone","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2743188625074","-71.8755108231218"
